threshold,accuracy,balanced_accuracy,f1,precision,recall,auc,tp,tn,fp,fn,fpr,fnr,config,feature_set,model,threshold_strategy,holdout_gen
0.30785124469876307,0.7235948116121063,0.7336314698640998,0.694017094017094,0.6226993865030674,0.7837837837837838,0.7970908339410656,1015,1328,615,280,0.316520844055584,0.21621621621621606,B: z0+eps+physics,safe_max(g<=0.65),bn-LR,youden,SVD
0.2899999999999999,0.7177269919703521,0.7315749835564556,0.6941097724230254,0.6125221500295334,0.8007722007722008,0.7970908339410656,1037,1287,656,258,0.3376222336592896,0.1992277992277991,B: z0+eps+physics,safe_max(g<=0.65),bn-LR,max-f1,SVD
0.30999999999999994,0.7232859789993823,0.7326015376452845,0.6925188743994509,0.6232242124768376,0.7791505791505792,0.7970908339410656,1009,1333,610,286,0.31394750386001014,0.2208494208494207,B: z0+eps+physics,safe_max(g<=0.65),bn-LR,max-balacc,SVD
0.4099999999999998,0.7322421247683756,0.7161136800354505,0.6549940310385993,0.6756978653530378,0.6355212355212355,0.7970908339410656,823,1548,395,472,0.20329387545033445,0.3644787644787642,B: z0+eps+physics,safe_max(g<=0.65),bn-LR,max-acc,SVD
0.5,0.7266831377393452,0.6723366922543454,0.5397815912636506,0.8264331210191083,0.40077220077220077,0.8304476817086184,519,1834,109,776,0.05609881626351001,0.5992277992277988,B: z0+eps+physics,safe_max(g<=0.65),bn-GB+Platt,default(0.5),SVD
0.3495223585958849,0.7520074119827054,0.7491939185711702,0.7033616549685999,0.6742209631728046,0.7351351351351352,0.8304476817086184,952,1483,460,343,0.23674729799279454,0.26486486486486466,B: z0+eps+physics,safe_max(g<=0.65),bn-GB+Platt,youden,SVD
0.30999999999999994,0.7300802964793082,0.744443671669611,0.7074966532797858,0.6243354991139988,0.8162162162162162,0.8304476817086184,1057,1307,636,238,0.3273288728769942,0.18378378378378366,B: z0+eps+physics,safe_max(g<=0.65),bn-GB+Platt,max-f1,SVD
0.34999999999999987,0.7516985793699815,0.7486790518185269,0.7026627218934911,0.674237047551455,0.7335907335907336,0.8304476817086184,950,1484,459,345,0.23623262995367977,0.2664092664092662,B: z0+eps+physics,safe_max(g<=0.65),bn-GB+Platt,max-balacc,SVD
0.3999999999999998,0.7609635577516985,0.7369553510572553,0.6736930860033726,0.7418755803156918,0.616988416988417,0.8304476817086184,799,1665,278,496,0.14307771487390628,0.3830115830115827,B: z0+eps+physics,safe_max(g<=0.65),bn-GB+Platt,max-acc,SVD
0.5,0.7313156269302038,0.6794158617112812,0.5556690500510725,0.8205128205128205,0.4200772200772201,0.83128148367469,544,1824,119,751,0.06124549665465772,0.5799227799227795,B: z0+eps+physics,safe_max(g<=0.65),bn-GB+isotonic,default(0.5),SVD
0.33541958280543155,0.7455219271155034,0.7519021852526742,0.7112824106517169,0.6510583707504811,0.7837837837837838,0.83128148367469,1015,1399,544,280,0.2799794132784353,0.21621621621621606,B: z0+eps+physics,safe_max(g<=0.65),bn-GB+isotonic,youden,SVD
0.32999999999999985,0.7411982705373688,0.7498447053773868,0.7102351313969572,0.6430807764558547,0.7930501930501931,0.83128148367469,1027,1373,570,268,0.29336078229541934,0.2069498069498068,B: z0+eps+physics,safe_max(g<=0.65),bn-GB+isotonic,max-f1,SVD
0.33999999999999986,0.7479925880172946,0.7508704646121013,0.7083631165117942,0.6593479707252162,0.7652509652509653,0.83128148367469,991,1431,512,304,0.2635100360267626,0.23474903474903458,B: z0+eps+physics,safe_max(g<=0.65),bn-GB+isotonic,max-balacc,SVD
0.4199999999999998,0.7591105620753552,0.731677122310164,0.6637931034482759,0.751219512195122,0.5945945945945946,0.83128148367469,770,1688,255,525,0.13124034997426653,0.4054054054054051,B: z0+eps+physics,safe_max(g<=0.65),bn-GB+isotonic,max-acc,SVD
0.5,0.7665225447807289,0.7355353441817672,0.6654867256637168,0.7792746113989637,0.5806949806949807,0.8440838014692879,752,1730,213,543,0.10962429233144616,0.419305019305019,B: z0+eps+physics,safe_max(g<=0.65),GB+LR(0.7),default(0.5),SVD
0.37631628972272274,0.7730080296479308,0.7708131556304485,0.7280799112097669,0.6988636363636364,0.7598455598455598,0.8440838014692879,984,1519,424,311,0.2182192485846628,0.24015444015443999,B: z0+eps+physics,safe_max(g<=0.65),GB+LR(0.7),youden,SVD
0.3799999999999999,0.7730080296479308,0.7699117910646475,0.7266641874302715,0.7008608321377331,0.7544401544401544,0.8440838014692879,977,1526,417,318,0.2146165723108594,0.2455598455598454,B: z0+eps+physics,safe_max(g<=0.65),GB+LR(0.7),max-f1,SVD
0.3799999999999999,0.7730080296479308,0.7699117910646475,0.7266641874302715,0.7008608321377331,0.7544401544401544,0.8440838014692879,977,1526,417,318,0.2146165723108594,0.2455598455598454,B: z0+eps+physics,safe_max(g<=0.65),GB+LR(0.7),max-balacc,SVD
0.4099999999999998,0.7739345274861026,0.7629578111307396,0.7147310989867498,0.7214791502753737,0.7081081081081081,0.8440838014692879,917,1589,354,378,0.18219248584662884,0.2918918918918917,B: z0+eps+physics,safe_max(g<=0.65),GB+LR(0.7),max-acc,SVD
0.5,0.8001852995676343,0.7857325673589184,0.7406813627254509,0.77,0.7135135135135136,0.8742771298612781,924,1667,276,371,0.14204837879567672,0.2864864864864863,B: z0+eps+physics,safe_max(g<=0.80),bn-GB,default(0.5),SVD
0.39320792856585896,0.7912291537986411,0.7925629474780272,0.7538237436270939,0.7133011716057891,0.7992277992277992,0.8742771298612781,1035,1527,416,260,0.21410190427174464,0.20077220077220062,B: z0+eps+physics,safe_max(g<=0.80),bn-GB,youden,SVD
0.3899999999999999,0.7903026559604694,0.7921772445189841,0.7535390199637023,0.7109589041095891,0.8015444015444015,0.8742771298612781,1038,1521,422,257,0.21718991250643324,0.19845559845559832,B: z0+eps+physics,safe_max(g<=0.80),bn-GB,max-f1,SVD
0.3899999999999999,0.7903026559604694,0.7921772445189841,0.7535390199637023,0.7109589041095891,0.8015444015444015,0.8742771298612781,1038,1521,422,257,0.21718991250643324,0.19845559845559832,B: z0+eps+physics,safe_max(g<=0.80),bn-GB,max-balacc,SVD
0.5599999999999997,0.8017294626312539,0.7782631245317813,0.7272727272727273,0.8083097261567517,0.661003861003861,0.8742771298612781,856,1740,203,439,0.10447761194029846,0.3389961389961388,B: z0+eps+physics,safe_max(g<=0.80),bn-GB,max-acc,SVD
0.5,0.7668313773934528,0.7496994457879687,0.694949494949495,0.7288135593220338,0.6640926640926641,0.8338834386183844,860,1623,320,435,0.16469377251672662,0.3359073359073357,B: z0+eps+physics,safe_max(g<=0.80),bn-LR,default(0.5),SVD
0.40868910679290715,0.7665225447807289,0.7636064120881414,0.7195845697329377,0.6923625981441828,0.749034749034749,0.8338834386183844,970,1512,431,325,0.2218219248584662,0.2509652509652508,B: z0+eps+physics,safe_max(g<=0.80),bn-LR,youden,SVD
0.3999999999999998,0.7637430512662137,0.7618054713782969,0.7180243273129377,0.68688293370945,0.7521235521235521,0.8338834386183844,974,1499,444,321,0.2285126093669582,0.2478764478764477,B: z0+eps+physics,safe_max(g<=0.80),bn-LR,max-f1,SVD
0.4099999999999998,0.7655960469425571,0.7623193445632972,0.717948717948718,0.6919770773638968,0.745945945945946,0.8338834386183844,966,1513,430,329,0.22130725681935143,0.2540540540540539,B: z0+eps+physics,safe_max(g<=0.80),bn-LR,max-balacc,SVD
0.5699999999999997,0.7705373687461395,0.7436450419981042,0.6798793623438173,0.7690058479532164,0.6092664092664093,0.8338834386183844,789,1706,237,506,0.12197632527020066,0.3907335907335905,B: z0+eps+physics,safe_max(g<=0.80),bn-LR,max-acc,SVD
0.5,0.7872143298332304,0.755094518089886,0.6908927770300584,0.8244111349036403,0.5945945945945946,0.8680581912697198,770,1779,164,525,0.0844055584148224,0.4054054054054051,B: z0+eps+physics,safe_max(g<=0.80),bn-GB+Platt,default(0.5),SVD
0.38552081452006276,0.7927733168622606,0.7867674674159492,0.7449638920562524,0.7335329341317365,0.7567567567567568,0.8680581912697198,980,1587,356,315,0.1832218219248584,0.24324324324324306,B: z0+eps+physics,safe_max(g<=0.80),bn-GB+Platt,youden,SVD
0.33999999999999986,0.7798023471278567,0.785101850619092,0.7467140319715808,0.6914473684210526,0.8115830115830116,0.8680581912697198,1051,1474,469,244,0.24137931034482749,0.18841698841698828,B: z0+eps+physics,safe_max(g<=0.80),bn-GB+Platt,max-f1,SVD
0.33999999999999986,0.7798023471278567,0.785101850619092,0.7467140319715808,0.6914473684210526,0.8115830115830116,0.8680581912697198,1051,1474,469,244,0.24137931034482749,0.18841698841698828,B: z0+eps+physics,safe_max(g<=0.80),bn-GB+Platt,max-balacc,SVD
0.43999999999999984,0.7961704756022236,0.7772365704429522,0.728171334431631,0.7802294792586054,0.6826254826254826,0.8680581912697198,884,1694,249,411,0.1281523417395779,0.31737451737451716,B: z0+eps+physics,safe_max(g<=0.80),bn-GB+Platt,max-acc,SVD
0.5,0.7853613341568869,0.7496875229762517,0.6804597701149425,0.8409090909090909,0.5714285714285714,0.8675065625142826,740,1803,140,555,0.0720535254760679,0.42857142857142827,B: z0+eps+physics,safe_max(g<=0.80),bn-GB+isotonic,default(0.5),SVD
0.4019359171901545,0.7992588017294626,0.7865057616987622,0.7422680412371134,0.7628361858190709,0.7227799227799228,0.8675065625142826,936,1652,291,359,0.14976839938239828,0.277220077220077,B: z0+eps+physics,safe_max(g<=0.80),bn-GB+isotonic,youden,SVD
0.33999999999999986,0.7816553428042001,0.7844568265052053,0.7452252252252253,0.6986486486486486,0.7984555984555984,0.8675065625142826,1034,1497,446,261,0.22954194544518775,0.2015444015444014,B: z0+eps+physics,safe_max(g<=0.80),bn-GB+isotonic,max-f1,SVD
0.3999999999999998,0.7977146386658431,0.7859916898002333,0.7420244190626231,0.7572347266881029,0.7274131274131274,0.8675065625142826,942,1641,302,353,0.15542974781266075,0.2725868725868724,B: z0+eps+physics,safe_max(g<=0.80),bn-GB+isotonic,max-balacc,SVD
0.4099999999999998,0.7995676343421866,0.7841877683874596,0.7384119306731157,0.7723440134907251,0.7073359073359073,0.8675065625142826,916,1673,270,379,0.1389603705609881,0.29266409266409243,B: z0+eps+physics,safe_max(g<=0.80),bn-GB+isotonic,max-acc,SVD
0.5,0.794935145151328,0.7801989917275558,0.7337610264635124,0.7631359466221852,0.7065637065637066,0.8705607894491065,915,1659,284,380,0.14616572310859488,0.29343629343629324,B: z0+eps+physics,safe_max(g<=0.80),GB+LR(0.7),default(0.5),SVD
0.37034302574317846,0.7869054972205065,0.7920506640012559,0.7542735042735043,0.6999339061467283,0.8177606177606178,0.8705607894491065,1059,1489,454,236,0.2336592897581059,0.1822393822393821,B: z0+eps+physics,safe_max(g<=0.80),GB+LR(0.7),youden,SVD
0.3699999999999999,0.7869054972205065,0.7920506640012559,0.7542735042735043,0.6999339061467283,0.8177606177606178,0.8705607894491065,1059,1489,454,236,0.2336592897581059,0.1822393822393821,B: z0+eps+physics,safe_max(g<=0.80),GB+LR(0.7),max-f1,SVD
0.3699999999999999,0.7869054972205065,0.7920506640012559,0.7542735042735043,0.6999339061467283,0.8177606177606178,0.8705607894491065,1059,1489,454,236,0.2336592897581059,0.1822393822393821,B: z0+eps+physics,safe_max(g<=0.80),GB+LR(0.7),max-balacc,SVD
0.4999999999999998,0.794935145151328,0.7801989917275558,0.7337610264635124,0.7631359466221852,0.7065637065637066,0.8705607894491065,915,1659,284,380,0.14616572310859488,0.29343629343629324,B: z0+eps+physics,safe_max(g<=0.80),GB+LR(0.7),max-acc,SVD
0.5,0.6653819201121234,0.6644227935440251,0.6394865987164968,0.6255539143279173,0.654054054054054,0.7252723629888478,847,1052,507,448,0.32520846696600364,0.3459459459459457,B: z0+eps+physics,safe_max(g<=0.65),bn-GB,default(0.5),ZS
0.4486969191427424,0.6674842326559215,0.6719045720328594,0.6626377532883043,0.613965744400527,0.7196911196911197,0.7252723629888478,932,973,586,363,0.37588197562540065,0.2803088803088801,B: z0+eps+physics,safe_max(g<=0.65),bn-GB,youden,ZS
0.2899999999999999,0.6240364400840925,0.6429235154700197,0.6715641261095806,0.5562880324543611,0.8471042471042471,0.7252723629888478,1097,684,875,198,0.5612572161642075,0.1528957528957528,B: z0+eps+physics,safe_max(g<=0.65),bn-GB,max-f1,ZS
0.44999999999999984,0.6657323055360898,0.6698433061486301,0.6597717546362339,0.6129887342611001,0.7142857142857143,0.7252723629888478,925,975,584,370,0.3745991019884539,0.28571428571428553,B: z0+eps+physics,safe_max(g<=0.65),bn-GB,max-balacc,ZS
0.44999999999999984,0.6657323055360898,0.6698433061486301,0.6597717546362339,0.6129887342611001,0.7142857142857143,0.7252723629888478,925,975,584,370,0.3745991019884539,0.28571428571428553,B: z0+eps+physics,safe_max(g<=0.65),bn-GB,max-acc,ZS
0.5,0.6233356692361598,0.6190060948880705,0.5795854517012123,0.5871632329635499,0.5722007722007721,0.6682350085813844,741,1038,521,554,0.33418858242463095,0.4277992277992275,B: z0+eps+physics,safe_max(g<=0.65),bn-LR,default(0.5),ZS
0.44239939038350823,0.6243868255080589,0.626964121640196,0.6127167630057804,0.5756958587915818,0.6548262548262548,0.6682350085813844,848,934,625,447,0.4008980115458625,0.34517374517374494,B: z0+eps+physics,safe_max(g<=0.65),bn-LR,youden,ZS
0.24999999999999992,0.559915907498248,0.5842320465797053,0.6359420289855072,0.5090487238979118,0.8471042471042471,0.6682350085813844,1097,501,1058,198,0.678640153944836,0.1528957528957528,B: z0+eps+physics,safe_max(g<=0.65),bn-LR,max-f1,ZS
0.4299999999999998,0.6219341275402943,0.6260267323128131,0.616696269982238,0.5710526315789474,0.6702702702702703,0.6682350085813844,868,907,652,427,0.41821680564464375,0.32972972972972947,B: z0+eps+physics,safe_max(g<=0.65),bn-LR,max-balacc,ZS
0.6199999999999998,0.6338472319551507,0.6160743076073416,0.5123658422771815,0.6474056603773585,0.42393822393822395,0.6682350085813844,549,1260,299,746,0.19178960872354062,0.5760617760617757,B: z0+eps+physics,safe_max(g<=0.65),bn-LR,max-acc,ZS
0.5,0.6765942536790469,0.669782134374822,0.6258613700851237,0.658703071672355,0.5961389961389961,0.7300863586944408,772,1159,400,523,0.256574727389352,0.4038610038610036,B: z0+eps+physics,safe_max(g<=0.65),bn-GB+Platt,default(0.5),ZS
0.42236651516033435,0.6720392431674842,0.6758123834454816,0.664756446991404,0.6199064796259185,0.7166023166023165,0.7300863586944408,928,990,569,367,0.3649775497113532,0.2833976833976832,B: z0+eps+physics,safe_max(g<=0.65),bn-GB+Platt,youden,ZS
0.33999999999999986,0.6433076384022425,0.6580131308803534,0.6751754945756222,0.5753126699293094,0.816988416988417,0.7300863586944408,1058,778,781,237,0.5009621552277098,0.18301158301158288,B: z0+eps+physics,safe_max(g<=0.65),bn-GB+Platt,max-f1,ZS
0.48999999999999977,0.6793973370707779,0.6738516671165805,0.6347305389221557,0.6570247933884298,0.6138996138996139,0.7300863586944408,795,1144,415,500,0.2661962796664527,0.38610038610038583,B: z0+eps+physics,safe_max(g<=0.65),bn-GB+Platt,max-balacc,ZS
0.48999999999999977,0.6793973370707779,0.6738516671165805,0.6347305389221557,0.6570247933884298,0.6138996138996139,0.7300863586944408,795,1144,415,500,0.2661962796664527,0.38610038610038583,B: z0+eps+physics,safe_max(g<=0.65),bn-GB+Platt,max-acc,ZS
0.5,0.6762438682550805,0.6677614845671292,0.6175496688741722,0.6654772524531668,0.5760617760617761,0.7311411383893744,746,1184,375,549,0.2405388069275175,0.4239382239382236,B: z0+eps+physics,safe_max(g<=0.65),bn-GB+isotonic,default(0.5),ZS
0.4749710946461328,0.6829011913104415,0.6782357267924939,0.6424338206242591,0.6577669902912622,0.6277992277992278,0.7311411383893744,813,1136,423,482,0.27132777421423976,0.3722007722007719,B: z0+eps+physics,safe_max(g<=0.65),bn-GB+isotonic,youden,ZS
0.34999999999999987,0.6433076384022425,0.6580131308803534,0.6751754945756222,0.5753126699293094,0.816988416988417,0.7311411383893744,1058,778,781,237,0.5009621552277098,0.18301158301158288,B: z0+eps+physics,safe_max(g<=0.65),bn-GB+isotonic,max-f1,ZS
0.46999999999999986,0.680448493342677,0.6765137537427467,0.6429130775254502,0.6521048451151708,0.633976833976834,0.7311411383893744,821,1121,438,474,0.2809493264913404,0.36602316602316576,B: z0+eps+physics,safe_max(g<=0.65),bn-GB+isotonic,max-balacc,ZS
0.47999999999999976,0.6811492641906096,0.6762398428851284,0.6394611727416799,0.6566314076484947,0.6231660231660232,0.7311411383893744,807,1137,422,488,0.27068633739576636,0.37683397683397657,B: z0+eps+physics,safe_max(g<=0.65),bn-GB+isotonic,max-acc,ZS
0.5,0.6611772950245269,0.6593972970496382,0.6316190476190476,0.6233082706766917,0.6401544401544401,0.7185127581535535,829,1058,501,466,0.3213598460551634,0.3598455598455596,B: z0+eps+physics,safe_max(g<=0.65),GB+LR(0.7),default(0.5),ZS
0.4153305374339523,0.6555711282410652,0.6628962234478591,0.6616179001721171,0.5968944099378882,0.7420849420849421,0.7185127581535535,961,910,649,334,0.4162924951892236,0.25791505791505775,B: z0+eps+physics,safe_max(g<=0.65),GB+LR(0.7),youden,ZS
0.3599999999999999,0.6394533987386125,0.6531122068646122,0.6683854334514986,0.5735619469026548,0.8007722007722008,0.7185127581535535,1037,788,771,258,0.494547787042976,0.1992277992277991,B: z0+eps+physics,safe_max(g<=0.65),GB+LR(0.7),max-f1,ZS
0.4099999999999998,0.6538192011212334,0.6617503052397216,0.6621067031463749,0.5942295887047269,0.7474903474903475,0.7185127581535535,968,898,661,327,0.4239897370109042,0.25250965250965235,B: z0+eps+physics,safe_max(g<=0.65),GB+LR(0.7),max-balacc,ZS
0.5899999999999997,0.6671338472319551,0.6552383594076987,0.5894554883318929,0.6692836113837095,0.5266409266409267,0.7185127581535535,682,1222,337,613,0.21616420782552906,0.473359073359073,B: z0+eps+physics,safe_max(g<=0.65),GB+LR(0.7),max-acc,ZS
0.5,0.7298528381219341,0.7291885948075814,0.7080651268458917,0.6946508172362555,0.722007722007722,0.8050700751149756,935,1148,411,360,0.2636305323925592,0.27799227799227777,B: z0+eps+physics,safe_max(g<=0.80),bn-GB,default(0.5),ZS
0.5384251363491366,0.7410651716888578,0.7373593606435171,0.7096267190569745,0.7224,0.6972972972972973,0.8050700751149756,903,1212,347,392,0.22257857601026285,0.3027027027027025,B: z0+eps+physics,safe_max(g<=0.80),bn-GB,youden,ZS
0.4099999999999998,0.716187806587246,0.7222380448807646,0.7157894736842105,0.6559485530546624,0.7876447876447876,0.8050700751149756,1020,1024,535,275,0.3431686978832583,0.2123552123552122,B: z0+eps+physics,safe_max(g<=0.80),bn-GB,max-f1,ZS
0.5399999999999998,0.740364400840925,0.7365217778944527,0.7083825265643447,0.7223113964686998,0.694980694980695,0.8050700751149756,900,1213,346,395,0.22193713919178948,0.3050193050193048,B: z0+eps+physics,safe_max(g<=0.80),bn-GB,max-balacc,ZS
0.5399999999999998,0.740364400840925,0.7365217778944527,0.7083825265643447,0.7223113964686998,0.694980694980695,0.8050700751149756,900,1213,346,395,0.22193713919178948,0.3050193050193048,B: z0+eps+physics,safe_max(g<=0.80),bn-GB,max-acc,ZS
0.5,0.7414155571128241,0.7363070575386162,0.7050359712230215,0.7307373653686827,0.6810810810810811,0.7932290028505551,882,1234,325,413,0.2084669660038485,0.3189189189189187,B: z0+eps+physics,safe_max(g<=0.80),bn-LR,default(0.5),ZS
0.49616720232676254,0.7417659425367905,0.7370200678090351,0.706725029844807,0.729064039408867,0.6857142857142857,0.7932290028505551,888,1229,330,407,0.2116741500962154,0.31428571428571406,B: z0+eps+physics,safe_max(g<=0.80),bn-LR,youden,ZS
0.45999999999999985,0.732655921513665,0.7311659042897016,0.7082217973231357,0.7015151515151515,0.715057915057915,0.7932290028505551,926,1165,394,369,0.25272610647851174,0.28494208494208473,B: z0+eps+physics,safe_max(g<=0.80),bn-LR,max-f1,ZS
0.4999999999999998,0.7414155571128241,0.7363070575386162,0.7050359712230215,0.7307373653686827,0.6810810810810811,0.7932290028505551,882,1234,325,413,0.2084669660038485,0.3189189189189187,B: z0+eps+physics,safe_max(g<=0.80),bn-LR,max-balacc,ZS
0.4999999999999998,0.7414155571128241,0.7363070575386162,0.7050359712230215,0.7307373653686827,0.6810810810810811,0.7932290028505551,882,1234,325,413,0.2084669660038485,0.3189189189189187,B: z0+eps+physics,safe_max(g<=0.80),bn-LR,max-acc,ZS
0.5,0.7389628591450595,0.7350427583269148,0.7065773926742812,0.7210610932475884,0.6926640926640927,0.8096641496256635,897,1212,347,398,0.22257857601026285,0.3073359073359071,B: z0+eps+physics,safe_max(g<=0.80),bn-GB+Platt,default(0.5),ZS
0.455624031347209,0.7365101611772951,0.7373090858658531,0.7198211624441133,0.6954643628509719,0.745945945945946,0.8096641496256635,966,1136,423,329,0.27132777421423976,0.2540540540540539,B: z0+eps+physics,safe_max(g<=0.80),bn-GB+Platt,youden,ZS
0.4199999999999998,0.7284512964260687,0.7329401333891392,0.7231153983565559,0.6728723404255319,0.7814671814671814,0.8096641496256635,1012,1067,492,283,0.315586914688903,0.2185328185328184,B: z0+eps+physics,safe_max(g<=0.80),bn-GB+Platt,max-f1,ZS
0.44999999999999984,0.7347582340574632,0.736032403703988,0.7195257502778807,0.6915954415954416,0.7498069498069498,0.8096641496256635,971,1126,433,324,0.27774214239897355,0.25019305019305,B: z0+eps+physics,safe_max(g<=0.80),bn-GB+Platt,max-balacc,ZS
0.5599999999999997,0.7400140154169587,0.7303166815674833,0.6858594411515665,0.7591377694470478,0.6254826254826255,0.8096641496256635,810,1302,257,485,0.16484926234765865,0.37451737451737427,B: z0+eps+physics,safe_max(g<=0.80),bn-GB+Platt,max-acc,ZS
0.5,0.7393132445690259,0.7332058714996496,0.6990291262135923,0.7340696686491079,0.6671814671814672,0.8104630975702176,864,1246,313,431,0.20076972418216793,0.3328185328185326,B: z0+eps+physics,safe_max(g<=0.80),bn-GB+isotonic,default(0.5),ZS
0.43181643181643187,0.7361597757533287,0.7378383331558444,0.7222427148653633,0.6913841807909604,0.7559845559845559,0.8104630975702176,979,1122,437,316,0.28030788967286707,0.24401544401544384,B: z0+eps+physics,safe_max(g<=0.80),bn-GB+isotonic,youden,ZS
0.4099999999999998,0.7305536089698669,0.7343413880296498,0.7230824630896651,0.6774628879892037,0.7752895752895753,0.8104630975702176,1004,1081,478,291,0.3066067992302756,0.22471042471042454,B: z0+eps+physics,safe_max(g<=0.80),bn-GB+isotonic,max-f1,ZS
0.4299999999999998,0.735459004905396,0.7372622783142347,0.7219152854511971,0.6901408450704225,0.7567567567567568,0.8104630975702176,980,1119,440,315,0.2822322001282872,0.24324324324324306,B: z0+eps+physics,safe_max(g<=0.80),bn-GB+isotonic,max-balacc,ZS
0.5299999999999998,0.7421163279607569,0.73341786760645,0.6923076923076923,0.7547857793983591,0.6393822393822394,0.8104630975702176,828,1290,269,467,0.17254650416933923,0.36061776061776035,B: z0+eps+physics,safe_max(g<=0.80),bn-GB+isotonic,max-acc,ZS
0.5,0.7389628591450595,0.7370042176328258,0.7133512889572913,0.7108895705521472,0.7158301158301158,0.8125469004237444,927,1182,377,368,0.24182168056446426,0.284169884169884,B: z0+eps+physics,safe_max(g<=0.80),GB+LR(0.7),default(0.5),ZS
0.4908333084607692,0.7407147862648914,0.7393270114245099,0.7171253822629969,0.7100681302043906,0.7243243243243244,0.8125469004237444,938,1176,383,357,0.24567030147530453,0.27567567567567547,B: z0+eps+physics,safe_max(g<=0.80),GB+LR(0.7),youden,ZS
0.4099999999999998,0.7291520672740014,0.7344969178837042,0.7263716814159292,0.6705882352941176,0.7922779922779922,0.8125469004237444,1026,1055,504,269,0.3232841565105835,0.20772200772200758,B: z0+eps+physics,safe_max(g<=0.80),GB+LR(0.7),max-f1,ZS
0.48999999999999977,0.7396636299929923,0.7383648561967997,0.7163039327987781,0.7084592145015106,0.7243243243243244,0.8125469004237444,938,1173,386,357,0.24759461193072468,0.27567567567567547,B: z0+eps+physics,safe_max(g<=0.80),GB+LR(0.7),max-balacc,ZS
0.5799999999999997,0.7449194113524877,0.7361143788340709,0.695142378559464,0.7593778591033852,0.640926640926641,0.8125469004237444,830,1296,263,465,0.16869788325849894,0.3590733590733588,B: z0+eps+physics,safe_max(g<=0.80),GB+LR(0.7),max-acc,ZS
0.5,0.9296388542963886,0.9183787409139521,0.9079054604726976,0.9611734253666955,0.8602316602316602,0.9815602322644574,1114,1872,45,181,0.023474178403755857,0.13976833976833966,D: z0+eps+physics+csv,safe_max(g<=0.65),bn-GB,default(0.5),DC
0.2576419410037743,0.9380448318804483,0.9393266505942562,0.9248773121932805,0.9047267355982275,0.9459459459459459,0.9815602322644574,1225,1788,129,70,0.06729264475743346,0.054054054054054015,D: z0+eps+physics+csv,safe_max(g<=0.65),bn-GB,youden,DC
0.29999999999999993,0.9392901618929016,0.9382402523247593,0.9253159708923784,0.9179331306990881,0.9328185328185328,0.9815602322644574,1208,1809,108,87,0.05633802816901406,0.06718146718146713,D: z0+eps+physics+csv,safe_max(g<=0.65),bn-GB,max-f1,DC
0.2599999999999999,0.9374221668742216,0.9384291736404412,0.924007561436673,0.9051851851851852,0.9436293436293436,0.9815602322644574,1222,1789,128,73,0.0667709963484611,0.05637065637065633,D: z0+eps+physics+csv,safe_max(g<=0.65),bn-GB,max-balacc,DC
0.29999999999999993,0.9392901618929016,0.9382402523247593,0.9253159708923784,0.9179331306990881,0.9328185328185328,0.9815602322644574,1208,1809,108,87,0.05633802816901406,0.06718146718146713,D: z0+eps+physics+csv,safe_max(g<=0.65),bn-GB,max-acc,DC
0.5,0.8897882938978829,0.8682062344034176,0.8470181503889369,0.9617271835132483,0.7567567567567568,0.9684364444927827,980,1878,39,315,0.020344287949921745,0.24324324324324306,D: z0+eps+physics+csv,safe_max(g<=0.65),bn-LR,default(0.5),DC
0.28651814660810754,0.9168742216687422,0.9135729290658867,0.8968713789107764,0.8972179289026275,0.8965250965250965,0.9684364444927827,1161,1784,133,134,0.06937923839332287,0.1034749034749034,D: z0+eps+physics+csv,safe_max(g<=0.65),bn-LR,youden,DC
0.2699999999999999,0.9150062266500623,0.9130101932918835,0.8954423592493298,0.8882978723404256,0.9027027027027027,0.9684364444927827,1169,1770,147,126,0.0766823161189358,0.09729729729729723,D: z0+eps+physics+csv,safe_max(g<=0.65),bn-LR,max-f1,DC
0.2699999999999999,0.9150062266500623,0.9130101932918835,0.8954423592493298,0.8882978723404256,0.9027027027027027,0.9684364444927827,1169,1770,147,126,0.0766823161189358,0.09729729729729723,D: z0+eps+physics+csv,safe_max(g<=0.65),bn-LR,max-balacc,DC
0.2899999999999999,0.9153175591531756,0.9112665985905423,0.8944918541505043,0.8986749805144193,0.8903474903474904,0.9684364444927827,1153,1787,130,142,0.0678142931664058,0.10965250965250957,D: z0+eps+physics+csv,safe_max(g<=0.65),bn-LR,max-acc,DC
0.5,0.9156288916562889,0.8982481475439221,0.8854122621564482,0.9785046728971962,0.8084942084942085,0.9817269986284072,1047,1894,23,248,0.011997913406364104,0.19150579150579136,D: z0+eps+physics+csv,safe_max(g<=0.65),bn-GB+Platt,default(0.5),DC
0.22680168466405215,0.9374221668742216,0.9370511356426849,0.9233701868089973,0.9118975903614458,0.9351351351351351,0.9817269986284072,1211,1800,117,84,0.06103286384976523,0.06486486486486481,D: z0+eps+physics+csv,safe_max(g<=0.65),bn-GB+Platt,youden,DC
0.22999999999999995,0.936799501867995,0.9359031063256416,0.9223709369024856,0.9136363636363637,0.9312741312741313,0.9817269986284072,1206,1803,114,89,0.05946791862284817,0.06872586872586868,D: z0+eps+physics+csv,safe_max(g<=0.65),bn-GB+Platt,max-f1,DC
