config,feature_set,model,threshold_strategy,accuracy_DC,accuracy_Pika,accuracy_SVD,accuracy_ZS,accuracy_mean,accuracy_min,balanced_accuracy_DC,balanced_accuracy_Pika,balanced_accuracy_SVD,balanced_accuracy_ZS,balanced_accuracy_mean,balanced_accuracy_min,f1_DC,f1_Pika,f1_SVD,f1_ZS,f1_mean,f1_min,auc_DC,auc_Pika,auc_SVD,auc_ZS,auc_mean,auc_min,threshold_mean
B: z0+eps+physics,safe_max(g<=0.80),GB+LR(0.7),max-f1,0.8359277708592777,0.6531296572280179,0.7869054972205065,0.7291520672740014,0.7512787481454509,0.6531296572280179,0.8357365413703441,0.6600067824689855,0.7920506640012559,0.7344969178837042,0.7555727264310724,0.6600067824689855,0.8040163629602083,0.7043505874880914,0.7542735042735043,0.7263716814159292,0.7472530340344333,0.7043505874880914,0.9150168276928842,0.7653221255813049,0.8705607894491065,0.8125469004237444,0.8408616607867601,0.7653221255813049,0.3574999999999998
B: z0+eps+physics,safe_max(g<=0.80),GB+LR(0.7),youden,0.836239103362391,0.7015648286140089,0.7869054972205065,0.7407147862648914,0.7663560538654495,0.7015648286140089,0.8361226417564446,0.7013942977225915,0.7920506640012559,0.7393270114245099,0.7672236537262005,0.7013942977225915,0.8044609665427509,0.692514395393474,0.7542735042735043,0.7171253822629969,0.7420935621181816,0.692514395393474,0.9150168276928842,0.7653221255813049,0.8705607894491065,0.8125469004237444,0.8408616607867601,0.7653221255813049,0.4299651261772429
B: z0+eps+physics,safe_max(g<=0.80),bn-GB,default(0.5),0.8368617683686177,0.6769746646795827,0.8001852995676343,0.7298528381219341,0.7609686426844422,0.6769746646795827,0.8129670918403313,0.6787336240899956,0.7857325673589184,0.7291885948075814,0.7516554695242066,0.6787336240899956,0.7731601731601732,0.6852994555353902,0.7406813627254509,0.7080651268458917,0.7268015295667265,0.6852994555353902,0.9108243051905023,0.7482464260002056,0.8742771298612781,0.8050700751149756,0.8346044840417405,0.7482464260002056,0.5
B: z0+eps+physics,safe_max(g<=0.80),bn-GB,max-acc,0.8430884184308842,0.6847988077496274,0.8017294626312539,0.740364400840925,0.7674952724131726,0.6847988077496274,0.8297089846385621,0.6805968572707233,0.7782631245317813,0.7365217778944527,0.7562726860838798,0.6805968572707233,0.7962813257881972,0.6318537859007833,0.7272727272727273,0.7083825265643447,0.7159475913815131,0.6318537859007833,0.9108243051905023,0.7482464260002056,0.8742771298612781,0.8050700751149756,0.8346044840417405,0.7482464260002056,0.5474999999999997
B: z0+eps+physics,safe_max(g<=0.80),bn-GB,max-balacc,0.8427770859277709,0.684053651266766,0.7903026559604694,0.740364400840925,0.7643744484989828,0.684053651266766,0.8339581029721874,0.6851811391768196,0.7921772445189841,0.7365217778944527,0.7619595661406109,0.6851811391768196,0.8017275225755791,0.6866223207686623,0.7535390199637023,0.7083825265643447,0.7375678474680721,0.6866223207686623,0.9108243051905023,0.7482464260002056,0.8742771298612781,0.8050700751149756,0.8346044840417405,0.7482464260002056,0.45999999999999985
B: z0+eps+physics,safe_max(g<=0.80),bn-GB,max-f1,0.8427770859277709,0.6151266766020864,0.7903026559604694,0.716187806587246,0.7410985562693932,0.6151266766020864,0.8339581029721874,0.6246223082076214,0.7921772445189841,0.7222380448807646,0.7432489251448895,0.6246223082076214,0.8017275225755791,0.6919176856546376,0.7535390199637023,0.7157894736842105,0.7407434254695324,0.6919176856546376,0.9108243051905023,0.7482464260002056,0.8742771298612781,0.8050700751149756,0.8346044840417405,0.7482464260002056,0.3649999999999999
B: z0+eps+physics,safe_max(g<=0.80),bn-GB,youden,0.8433997509339975,0.6844262295081968,0.7912291537986411,0.7410651716888578,0.7650300764824233,0.6844262295081968,0.8344797513811598,0.6856456271143097,0.7925629474780272,0.7373593606435171,0.7625119216542535,0.6856456271143097,0.8023575638506876,0.6877994839660893,0.7538237436270939,0.7096267190569745,0.7384018776252113,0.6877994839660893,0.9108243051905023,0.7482464260002056,0.8742771298612781,0.8050700751149756,0.8346044840417405,0.7482464260002056,0.4600280620749681
B: z0+eps+physics,safe_max(g<=0.80),bn-GB+Platt,default(0.5),0.7742839352428393,0.6780923994038748,0.7872143298332304,0.7389628591450595,0.744638380906251,0.6780923994038748,0.7239607817072605,0.6779583656473506,0.755094518089886,0.7350427583269148,0.723014105942853,0.6779583656473506,0.6237675142708874,0.6689655172413793,0.6908927770300584,0.7065773926742812,0.6725508003041516,0.6237675142708874,0.9095610701244503,0.7518945048102715,0.8680581912697198,0.8096641496256635,0.8347944789575263,0.7518945048102715,0.5
B: z0+eps+physics,safe_max(g<=0.80),bn-GB+Platt,max-acc,0.8337484433374844,0.6956035767511177,0.7961704756022236,0.7400140154169587,0.7663841277769461,0.6956035767511177,0.8202556681429921,0.6909315054023477,0.7772365704429522,0.7303166815674833,0.7546851063889439,0.6909315054023477,0.784503631961259,0.6386554621848739,0.728171334431631,0.6858594411515665,0.7092974674323327,0.6386554621848739,0.9095610701244503,0.7518945048102715,0.8680581912697198,0.8096641496256635,0.8347944789575263,0.7518945048102715,0.48999999999999977
B: z0+eps+physics,safe_max(g<=0.80),bn-GB+Platt,max-balacc,0.8212951432129514,0.6956035767511177,0.7798023471278567,0.7347582340574632,0.7578648252873472,0.6956035767511177,0.8267349844814633,0.6909315054023477,0.785101850619092,0.736032403703988,0.7597001860517227,0.6909315054023477,0.7941176470588235,0.6386554621848739,0.7467140319715808,0.7195257502778807,0.7247532228732897,0.6386554621848739,0.9095610701244503,0.7518945048102715,0.8680581912697198,0.8096641496256635,0.8347944789575263,0.7518945048102715,0.4199999999999998
B: z0+eps+physics,safe_max(g<=0.80),bn-GB+Platt,max-f1,0.8212951432129514,0.6616989567809239,0.7798023471278567,0.7284512964260687,0.7478119358869502,0.6616989567809239,0.8267349844814633,0.6658561060288921,0.785101850619092,0.7329401333891392,0.7526582686296466,0.6658561060288921,0.7941176470588235,0.691156462585034,0.7467140319715808,0.7231153983565559,0.7387758849929986,0.691156462585034,0.9095610701244503,0.7518945048102715,0.8680581912697198,0.8096641496256635,0.8347944789575263,0.7518945048102715,0.35749999999999993
